Order ID,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-104224,Standard Class,,India,Bangalore,Karnataka,East,Technology,Binders,34642.81,8,0.3,-2625.58
ORD-104225,,Consumer,India,Hyderabad,Telangana,Central,Technology,Phones,39025.03,6,0.1,1998.12
ORD-104226,Standard Class,Corporate,India,Bangalore,Maharashtra,Central,Furniture,,53044.23,10,0.1,-942.29
ORD-104227,First Class,Home Office,India,Mumbai,West Bengal,South,Office Supplies,Storage,39954.69,1,0.1,99.29
ORD-104228,Same Day,Corporate,India,Hyderabad,Karnataka,South,Office Supplies,Chairs,36014,5,0,1676.9
,Second Class,Home Office,India,Hyderabad,Tamil Nadu,West,Furniture,Phones,13846.97,2,0.05,1264.37
ORD-104230,First Class,,India,Hyderabad,Tamil Nadu,South,Technology,Accessories,13875.58,10,0.2,-279.91
ORD-104231,First Class,Home Office,India,Bangalore,Tamil Nadu,West,Furniture,Phones,12106.06,6,0.2,-1071.33
ORD-104232,Standard Class,Consumer,India,Bangalore,Delhi,North,Technology,Chairs,12420.91,1,0,2831.9
ORD-104233,Standard Class,Corporate,India,Delhi,,East,Furniture,,28424.01,5,0,6482.07
ORD-104234,First Class,Corporate,India,Kolkata,,Central,Office Supplies,Binders,257.72,3,0.2,-34.72
ORD-104235,Standard Class,Corporate,India,Delhi,Karnataka,East,Office Supplies,Accessories,29021.08,11,0.3,-1478.14
ORD-104236,Second Class,Consumer,India,Chennai,Maharashtra,East,Furniture,Tables,26936.13,7,0.1,3662.1
ORD-104237,Same Day,Home Office,India,Hyderabad,Delhi,Central,Technology,Chairs,39323.25,6,0.1,2996.06
ORD-104238,Standard Class,Home Office,India,Bangalore,,North,Furniture,Storage,17862.73,3,,1890.05
ORD-104239,Standard Class,Corporate,India,Bangalore,,Central,Office Supplies,Phones,55108.88,1,0.1,3833.01
ORD-104240,First Class,Corporate,India,Kolkata,West Bengal,West,,Tables,30715.26,10,,7440.96
ORD-104241,Second Class,Home Office,India,,Telangana,East,Office Supplies,Storage,18614.41,7,0.05,2865.34
ORD-104242,,Home Office,India,Hyderabad,Maharashtra,South,,Tables,29552.34,1,0.2,-1492.7
ORD-104243,Standard Class,Corporate,India,Kolkata,Karnataka,Central,Office Supplies,Accessories,34509.45,5,0.3,-3410.78
ORD-104244,Standard Class,Consumer,India,Kolkata,Maharashtra,South,Office Supplies,,55158.6,10,0.05,1699.94
ORD-104245,Standard Class,Consumer,India,Delhi,West Bengal,North,Office Supplies,Tables,38451.71,,0.2,232.59
ORD-104246,First Class,Corporate,India,Mumbai,Tamil Nadu,East,Furniture,Accessories,57738.03,6,0.1,-3328.16
ORD-104247,Second Class,Home Office,India,Delhi,Maharashtra,Central,Office Supplies,Tables,18187.28,5,0.2,446.19
ORD-104248,First Class,Consumer,India,Kolkata,Tamil Nadu,North,Office Supplies,Accessories,2810.01,1,0.1,-62.93
ORD-104249,Second Class,Home Office,India,Bangalore,Karnataka,South,Technology,,32269.78,11,0.1,-1963.42
ORD-104250,Same Day,Consumer,India,Mumbai,Delhi,East,Technology,Storage,44965.21,11,0.05,5319.78
ORD-104251,Standard Class,Consumer,India,Chennai,West Bengal,South,Technology,Tables,46355.08,1,0.2,969.76
ORD-104252,Same Day,Home Office,India,Mumbai,,North,Furniture,Accessories,50704.49,6,0.1,-1392.43
ORD-104253,Same Day,Home Office,India,Chennai,West Bengal,Central,Office Supplies,Phones,4887.91,,,214.16
ORD-104254,,Consumer,India,Delhi,Maharashtra,South,Furniture,Binders,30069.18,8,0,5066.38
ORD-104255,First Class,,India,Kolkata,,Central,Technology,Chairs,8149.88,2,0.1,688.29
ORD-104256,Second Class,Home Office,India,Bangalore,Telangana,West,Furniture,Tables,24530.14,7,0.3,-3687.18
ORD-104257,Second Class,,India,Delhi,West Bengal,South,Technology,Binders,817.07,7,0.3,-184.47
ORD-104258,Second Class,Corporate,India,Hyderabad,Delhi,East,Technology,Accessories,5423.38,5,0.2,-286.77
,Second Class,Corporate,India,Delhi,Telangana,East,Furniture,Storage,20304.08,5,0.1,2661.09
ORD-104260,Same Day,Home Office,India,Bangalore,Maharashtra,West,Technology,,50120.44,11,0.3,-4494.02
ORD-104261,Standard Class,Home Office,India,,Delhi,East,Furniture,Binders,12115.61,7,,2300.94
ORD-104262,Same Day,Home Office,India,Delhi,Tamil Nadu,South,,Storage,30461.04,8,0.1,1303.27
ORD-104263,First Class,Home Office,India,Kolkata,West Bengal,Central,Office Supplies,Storage,22343.54,7,0.1,2943.53
,Same Day,Home Office,India,Hyderabad,West Bengal,West,Furniture,Storage,1799.77,9,0.05,264.81
ORD-104265,Standard Class,Consumer,India,Kolkata,Telangana,East,Office Supplies,Binders,48621.92,4,0.2,799.44
ORD-104266,Second Class,Home Office,India,Chennai,,South,,Tables,20898.66,7,0.1,-1371.27
ORD-104267,Second Class,Consumer,India,,Maharashtra,East,Furniture,Accessories,36825.54,7,0,1911.71
ORD-104268,First Class,,India,Delhi,Telangana,Central,Furniture,Storage,39579.31,7,0.3,-8433.45
ORD-104269,Standard Class,Consumer,India,Delhi,Tamil Nadu,West,,Storage,12144.57,5,0.3,-3199.01
ORD-104270,Second Class,Consumer,India,Hyderabad,Delhi,,Technology,,23314.8,4,,4165.34
ORD-104271,Same Day,Home Office,India,Chennai,Delhi,East,Furniture,Chairs,13292.57,9,0.05,805.69
ORD-104272,Standard Class,Corporate,India,Bangalore,Telangana,East,Technology,Phones,15456.77,9,,3542.07
ORD-104273,Standard Class,Corporate,India,Mumbai,Tamil Nadu,East,Furniture,Accessories,5082.22,7,0.3,-479.23
ORD-104274,First Class,Consumer,India,Bangalore,Maharashtra,North,Furniture,Storage,35275.41,4,,7096.72
ORD-104275,First Class,Consumer,India,Delhi,West Bengal,Central,Office Supplies,Binders,8202.83,1,0,254.64
ORD-104276,Second Class,,India,Bangalore,Karnataka,North,Technology,Phones,51721.05,1,0,8602.46
ORD-104277,Second Class,Corporate,India,Hyderabad,Delhi,South,Furniture,Tables,33716.8,5,0,1899.28
ORD-104278,First Class,,India,Bangalore,West Bengal,East,Office Supplies,Chairs,39141.53,11,0.05,3577.26
ORD-104279,Same Day,Home Office,India,Mumbai,,West,Furniture,Phones,58629.67,8,,7696.34
ORD-104280,First Class,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Chairs,30816.25,4,0.1,1612.02
ORD-104281,Same Day,,India,Kolkata,Karnataka,Central,Technology,Storage,29123.17,4,0.3,-7691.61
ORD-104282,Second Class,Home Office,India,Mumbai,Karnataka,South,Technology,Phones,9754.86,9,0.1,124.14
ORD-104283,Second Class,Corporate,India,Kolkata,,Central,Technology,Chairs,45653.01,3,0.3,-6320.2
ORD-104284,Same Day,Corporate,India,Hyderabad,West Bengal,North,Office Supplies,Binders,40351.11,5,0,6941.2
ORD-104285,Second Class,,India,Bangalore,Telangana,South,Office Supplies,Tables,4180.61,2,0.2,10.36
ORD-104286,Second Class,Home Office,India,Kolkata,West Bengal,West,Technology,Binders,29512.13,11,,3932.13
ORD-104287,Standard Class,Consumer,India,Hyderabad,West Bengal,North,Furniture,Tables,53596.01,9,,4795.18
ORD-104288,Same Day,Home Office,India,Mumbai,Tamil Nadu,West,Office Supplies,Binders,36938.8,1,0.1,-382.83
,Same Day,Consumer,India,Hyderabad,Maharashtra,North,Technology,Chairs,48891.03,2,0.05,4395.33
ORD-104290,Standard Class,Corporate,India,Kolkata,Delhi,,Technology,,39176.51,9,0.1,3137.45
ORD-104291,First Class,Home Office,India,Bangalore,West Bengal,North,Technology,,57965.81,8,0.2,1710.47
ORD-104292,Second Class,Home Office,India,Hyderabad,Tamil Nadu,Central,Furniture,Storage,52301.91,6,0.2,2002.71
ORD-104293,Standard Class,Consumer,India,Delhi,Delhi,North,Technology,Phones,58590.86,7,,4713.66
ORD-104294,Same Day,Consumer,India,Chennai,Tamil Nadu,East,Furniture,Accessories,42014.63,6,0.1,-424.34
ORD-104295,Standard Class,Corporate,India,Mumbai,Telangana,West,Office Supplies,Phones,44998.68,8,0.2,-7372.15
ORD-104296,,Corporate,India,Chennai,Delhi,West,Technology,,43446.97,9,0.3,-10805.05
ORD-104297,First Class,Consumer,India,Bangalore,Maharashtra,South,Technology,Binders,46091.66,11,0.2,-584.32
ORD-104298,Standard Class,Corporate,India,Kolkata,Tamil Nadu,North,Furniture,Storage,3933.68,8,0,179.03
ORD-104299,First Class,Consumer,India,Chennai,West Bengal,South,Furniture,,52258.36,3,0.05,-1005.65
ORD-104300,First Class,Corporate,India,Kolkata,Telangana,West,Office Supplies,Phones,57458.72,2,,4196.06
ORD-104301,Second Class,Consumer,India,Bangalore,Telangana,North,Office Supplies,Accessories,27569.56,6,0.2,-1579.42
ORD-104302,,Home Office,India,Chennai,West Bengal,West,Office Supplies,Storage,51491.11,8,0.05,6518.63
ORD-104303,First Class,Home Office,India,Kolkata,Delhi,South,Technology,Chairs,7050.02,11,0,1617.07
ORD-104304,Standard Class,Corporate,India,Kolkata,Maharashtra,South,Furniture,Tables,13748.14,9,0.2,-1249.62
ORD-104305,Standard Class,Consumer,India,Hyderabad,Delhi,North,Technology,Phones,32753.12,1,0.3,-6940.06
ORD-104306,First Class,Consumer,India,Bangalore,West Bengal,West,Office Supplies,Storage,49525.94,8,,10867.61
ORD-104307,Standard Class,Consumer,India,Kolkata,Karnataka,South,Office Supplies,,20616.82,5,0.2,240.42
ORD-104308,Same Day,Consumer,India,Delhi,Tamil Nadu,Central,Office Supplies,Phones,30468.64,3,0,5082.16
ORD-104309,First Class,Home Office,India,Delhi,Tamil Nadu,East,Technology,Storage,35154.1,,,4407.58
ORD-104310,First Class,Consumer,India,Hyderabad,Delhi,South,Office Supplies,Binders,42482.95,3,0.05,2375.34
ORD-104311,Same Day,Consumer,India,Chennai,Tamil Nadu,East,Furniture,Chairs,34889.12,4,0.3,-8601.69
ORD-104312,Same Day,Corporate,India,Hyderabad,Maharashtra,Central,Furniture,Tables,43842.86,3,0.1,3937.45
ORD-104313,Same Day,Corporate,India,,Telangana,Central,Furniture,Tables,37333.12,2,0.2,-2692.25
ORD-104314,Same Day,Home Office,India,Hyderabad,Telangana,,Office Supplies,Storage,17627.03,1,0.1,1194.21
ORD-104315,Same Day,Consumer,India,Mumbai,Karnataka,West,Office Supplies,,5627.99,2,,689.47
ORD-104316,Second Class,Consumer,India,Delhi,Delhi,South,Technology,Accessories,18803.37,1,0.2,-1017.8
ORD-104317,Standard Class,Corporate,India,Chennai,Telangana,South,Office Supplies,Tables,11711.31,8,0,2658.04
ORD-104318,Second Class,,India,,Tamil Nadu,North,Furniture,Phones,336.93,4,0,29.61
ORD-104319,First Class,Consumer,India,Mumbai,Telangana,South,Office Supplies,Phones,37400.45,11,0.05,3747.76
ORD-104320,First Class,Home Office,India,Mumbai,Delhi,West,Technology,Phones,18146.85,,0.2,61.02
ORD-104321,Same Day,Consumer,India,Bangalore,Karnataka,South,Furniture,Storage,33341.03,1,0,1592.91
ORD-104322,Second Class,Consumer,India,Bangalore,Maharashtra,West,Furniture,Accessories,16917.68,2,0.3,-1324.32
ORD-104323,First Class,Consumer,India,Bangalore,West Bengal,South,Technology,Binders,39368.4,5,0.2,-5340.59
ORD-104324,Second Class,Home Office,India,Chennai,Karnataka,Central,Technology,Tables,53619.31,3,0.3,-7156.05
ORD-104325,Standard Class,Corporate,India,Hyderabad,Maharashtra,,Office Supplies,Chairs,27385.89,6,,2033.86
ORD-104326,Same Day,Consumer,India,,Maharashtra,West,Technology,Phones,9208.95,10,0.05,695.31
ORD-104327,Standard Class,,India,Kolkata,Telangana,North,Furniture,Tables,52677.06,7,0,2642.08
ORD-104328,,Home Office,India,Bangalore,Telangana,West,Furniture,Tables,31491.71,5,0.05,-334.13
ORD-104329,Standard Class,Consumer,India,Mumbai,West Bengal,West,Office Supplies,Accessories,4371.19,9,,761.6
ORD-104330,First Class,Home Office,India,Bangalore,Telangana,Central,Office Supplies,Storage,5550.7,2,0.3,-1331.24
ORD-104331,Same Day,Corporate,India,Kolkata,West Bengal,North,Office Supplies,Accessories,4247.6,2,0.2,136.42
ORD-104332,Second Class,Home Office,India,Chennai,Tamil Nadu,East,Furniture,Storage,18488.57,8,0.2,483.76
ORD-104333,Standard Class,Consumer,India,Hyderabad,Maharashtra,West,Technology,Phones,14319.75,6,0.1,-646.08
ORD-104334,Second Class,Home Office,India,Mumbai,Maharashtra,North,Furniture,Binders,860.18,8,0.2,-15
ORD-104335,First Class,Corporate,India,Delhi,Karnataka,South,Technology,,27134.74,10,0.2,614.43
ORD-104336,First Class,Home Office,India,Mumbai,Maharashtra,South,Office Supplies,Storage,NA,5,0,
ORD-104337,Same Day,Consumer,India,Hyderabad,,Central,Technology,Tables,45194.04,4,0,2594.2
ORD-104338,Second Class,Consumer,India,Mumbai,Tamil Nadu,,Furniture,Accessories,21846.26,10,0.05,2677.7
ORD-104339,Standard Class,Home Office,India,Chennai,Maharashtra,Central,Furniture,Storage,33908.76,3,0.1,3709.91
ORD-104340,,Corporate,India,Mumbai,Maharashtra,Central,Technology,,28549.45,7,0.1,-1556.4
ORD-104341,First Class,Home Office,India,Hyderabad,,,Office Supplies,Accessories,35864.77,9,0.05,-633.95
,First Class,Home Office,India,Bangalore,Telangana,East,Office Supplies,Binders,49387.27,6,0.2,-2373.39
ORD-104343,Second Class,Home Office,India,Hyderabad,Karnataka,East,Furniture,Phones,47561.95,8,0.1,-3063.64
ORD-104344,Same Day,Home Office,India,Mumbai,Tamil Nadu,Central,Office Supplies,Accessories,13061.16,3,0,2934.91
ORD-104345,First Class,Home Office,India,,Karnataka,Central,Technology,,43436.7,5,0,6150.77
ORD-104346,First Class,Home Office,India,Chennai,Karnataka,West,Technology,Binders,28755.62,6,0.1,-1748.26
ORD-104347,Second Class,Consumer,India,Mumbai,Telangana,East,Furniture,Chairs,55458.77,4,,12247.18
ORD-104348,First Class,Consumer,India,Mumbai,West Bengal,Central,Technology,Accessories,29042.58,1,0.1,612.1
ORD-104349,,Consumer,India,Kolkata,Karnataka,Central,Technology,Storage,22948.01,2,0.2,-1985.16
ORD-104350,First Class,Home Office,India,Bangalore,Delhi,Central,Technology,Binders,57909.66,7,,8557.06
ORD-104351,Standard Class,Corporate,India,Delhi,Maharashtra,West,Office Supplies,Chairs,38779.23,8,0.05,1741.12
ORD-104352,First Class,Consumer,India,Kolkata,Maharashtra,North,Technology,Phones,31034.39,7,0.1,-1297.88
ORD-104353,Standard Class,Home Office,India,Bangalore,Delhi,South,Furniture,,19890.57,11,0,2486.7
ORD-104354,Standard Class,,India,Bangalore,Tamil Nadu,North,Technology,Binders,21280.03,11,0.3,-2059.07
ORD-104355,Standard Class,Corporate,India,Kolkata,Maharashtra,West,Furniture,Accessories,14342.19,2,0.1,-420.92
ORD-104356,Same Day,Home Office,India,Mumbai,Karnataka,Central,Technology,Tables,15687.09,1,0.1,1912.58
ORD-104357,Same Day,Home Office,India,Bangalore,Delhi,West,Furniture,Phones,58887.92,10,0.3,-12322.93
,Same Day,Home Office,India,Hyderabad,Maharashtra,North,Office Supplies,Chairs,51981.22,10,0,8993.17
ORD-104359,Second Class,Home Office,India,Hyderabad,Tamil Nadu,Central,Technology,Chairs,14384.62,6,0.05,869.05
ORD-104360,Standard Class,Home Office,India,Kolkata,Delhi,South,Furniture,Binders,13341.49,,0,582.42
ORD-104361,Second Class,Home Office,India,Delhi,Tamil Nadu,West,Office Supplies,Phones,59051.42,8,0.3,-12333.38
ORD-104362,Second Class,Consumer,India,Hyderabad,Maharashtra,East,Office Supplies,Phones,57823.62,4,0,9216.93
ORD-104363,Standard Class,Corporate,India,Mumbai,Telangana,East,Technology,Tables,740.49,,0.05,5.02
ORD-104364,Standard Class,Corporate,India,Delhi,Karnataka,East,Office Supplies,Chairs,11867.44,,0.05,570.12
ORD-104365,Standard Class,Corporate,India,Kolkata,Delhi,South,Office Supplies,Chairs,41251.32,8,0.1,2388.59
ORD-104366,,Consumer,India,Mumbai,Tamil Nadu,West,Office Supplies,Chairs,48697.9,10,,10972.83
ORD-104367,First Class,Home Office,India,Mumbai,Tamil Nadu,Central,,Chairs,31459.67,1,0.05,849.62
ORD-104368,Second Class,Home Office,India,Chennai,West Bengal,East,,Storage,15766.26,6,0.3,-4169.26
,Standard Class,Home Office,India,Hyderabad,Telangana,Central,Office Supplies,Accessories,49730.89,4,0.1,-1426.5
ORD-104370,,Home Office,India,Mumbai,Maharashtra,North,Office Supplies,Chairs,23005.1,2,0.3,-3564.88
ORD-104371,First Class,Home Office,India,Kolkata,Telangana,West,Furniture,Binders,55209.98,2,0,1838.06
ORD-104372,Standard Class,Consumer,India,Kolkata,,North,Furniture,Storage,4325.81,2,0.1,31.85
ORD-104373,,,India,Bangalore,Delhi,West,Furniture,Accessories,58196.38,7,0.3,-7119.03
ORD-104374,First Class,,India,Chennai,West Bengal,Central,Office Supplies,Accessories,53155.56,8,0.1,-3502.04
ORD-104375,,,India,Bangalore,Telangana,South,Furniture,Accessories,36116.88,9,0.05,-111.24
ORD-104376,Second Class,Consumer,India,Kolkata,,East,Technology,,21669.02,3,0,3342.38
ORD-104377,Same Day,Corporate,India,Delhi,Delhi,North,Office Supplies,Chairs,462.35,6,0.1,-22.93
ORD-104378,Standard Class,Consumer,India,,Karnataka,Central,Office Supplies,Phones,36224.46,8,0,1546.83
ORD-104379,Second Class,Consumer,India,Mumbai,Karnataka,Central,Furniture,Phones,38727.25,,,6341.13
ORD-104380,Standard Class,Home Office,India,Kolkata,West Bengal,East,Technology,Chairs,46285.56,6,0.05,6463.55
ORD-104381,Second Class,Consumer,India,Delhi,Delhi,West,,Tables,22899.49,10,0,3554.98
ORD-104382,Same Day,Corporate,India,Bangalore,Telangana,East,Office Supplies,Phones,5719.2,6,0.3,-392.56
,Same Day,Corporate,India,Delhi,Karnataka,,Technology,Binders,8098.8,6,0,778.83
ORD-104384,,Corporate,India,Bangalore,Maharashtra,East,Technology,Tables,27771.45,1,0.3,-6586.51
ORD-104385,Standard Class,Consumer,India,Mumbai,Karnataka,East,Office Supplies,Binders,20602.22,6,0.3,-3291.52
ORD-104386,First Class,Consumer,India,Delhi,Telangana,East,Technology,Chairs,46102.88,6,0.2,-2555.94
ORD-104387,Standard Class,Home Office,India,Chennai,Maharashtra,South,Furniture,Storage,26642.48,6,,2324.38
ORD-104388,Standard Class,Consumer,India,,Telangana,North,Technology,Tables,57887.64,1,,7573.88
ORD-104389,Second Class,Corporate,India,Hyderabad,Karnataka,South,Office Supplies,Tables,24936.62,11,0.05,-253.22
ORD-104390,,Corporate,India,Kolkata,West Bengal,East,Technology,Chairs,6455.51,8,0.3,-857.09
ORD-104391,Same Day,Consumer,India,Mumbai,West Bengal,North,Office Supplies,Tables,51171.68,2,0.1,-2196.4
ORD-104392,Same Day,Consumer,India,Hyderabad,Tamil Nadu,South,,Storage,42872.98,2,,9989.74
ORD-104393,First Class,Home Office,India,Delhi,Karnataka,East,Technology,Chairs,42402.87,2,0.2,-2490.91
ORD-104394,Same Day,Consumer,India,Mumbai,Karnataka,South,Technology,,6147.11,5,0,595.5
ORD-104395,Standard Class,Corporate,India,Delhi,Tamil Nadu,North,Furniture,Storage,41003.91,9,0.2,-247.56
ORD-104396,Standard Class,Consumer,India,Chennai,West Bengal,North,Furniture,Binders,44375.11,11,0.3,-4079.89
ORD-104397,Same Day,Consumer,India,Kolkata,Tamil Nadu,East,Technology,Tables,14931.62,2,0.2,-843.74
ORD-104398,First Class,Corporate,India,Bangalore,Karnataka,West,Office Supplies,Storage,50062.2,11,0.3,-6913.22
ORD-104399,First Class,Corporate,India,Delhi,Delhi,Central,Furniture,Chairs,14573.01,7,0.05,2727.89
ORD-104400,Standard Class,Consumer,India,Hyderabad,Telangana,West,Technology,Tables,7744.08,4,,302.26
ORD-104401,First Class,Consumer,India,Mumbai,Telangana,South,Furniture,Binders,20484.47,8,,3779.97
ORD-104402,Standard Class,Corporate,India,Kolkata,West Bengal,West,Office Supplies,Accessories,51543.13,9,0.2,-8342.91
ORD-104403,Same Day,,India,Kolkata,Delhi,West,Furniture,,58674.59,7,,10285.28
ORD-104404,Standard Class,Corporate,India,Kolkata,Maharashtra,West,Technology,Chairs,13380.15,4,0.3,-2121.2
ORD-104405,Standard Class,Corporate,India,Hyderabad,Karnataka,North,Furniture,Storage,2834.76,4,0.2,-376.36
ORD-104406,Same Day,Home Office,India,Delhi,West Bengal,West,Office Supplies,Phones,49930.62,7,0.3,-3646.51
ORD-104407,First Class,Home Office,India,Kolkata,Karnataka,East,Office Supplies,Accessories,3309.33,3,0,117.12
ORD-104408,Second Class,Home Office,India,Bangalore,Delhi,Central,Technology,Chairs,NA,10,,
ORD-104409,Standard Class,Home Office,India,,Maharashtra,,Furniture,Phones,7008.93,10,0.2,-912.1
ORD-104410,Second Class,Corporate,India,Kolkata,West Bengal,Central,Furniture,Phones,34271.87,,0,4494.92
ORD-104411,Standard Class,Consumer,India,Chennai,Delhi,Central,Furniture,Chairs,22086.98,11,0.05,3002.71
ORD-104412,,Corporate,India,Delhi,Delhi,West,Office Supplies,Phones,14307.39,5,0.3,-1241.61
ORD-104413,First Class,Consumer,India,Kolkata,Delhi,West,,,15032.76,1,0.2,-2004.64
ORD-104414,Second Class,Home Office,India,Chennai,Delhi,West,Technology,Tables,3269.38,,0,491.51
ORD-104415,Standard Class,Home Office,India,Chennai,Karnataka,,Office Supplies,Chairs,55314.32,1,0.2,-4831.56
ORD-104416,Same Day,Consumer,India,Chennai,Maharashtra,Central,Office Supplies,Phones,55329.65,8,0.05,8958.95
ORD-104417,Same Day,Corporate,India,Bangalore,Tamil Nadu,Central,Office Supplies,Tables,48620.16,8,0.05,2906.88
ORD-104418,First Class,Consumer,India,Delhi,,West,Furniture,Storage,58616.86,4,0.1,-1408.54
ORD-104419,Standard Class,Corporate,India,Mumbai,Tamil Nadu,South,Furniture,Chairs,53586.27,10,0.3,-3178.13
ORD-104420,Same Day,Corporate,India,Hyderabad,Maharashtra,North,Furniture,Tables,30637.48,4,0.3,-6297.1
ORD-104421,Standard Class,Home Office,India,Mumbai,West Bengal,,Furniture,Accessories,45226.73,11,0.05,4981.02
ORD-104422,Standard Class,Consumer,India,Chennai,,East,Office Supplies,Accessories,27386.18,7,0.3,-1374.4
ORD-104423,Same Day,Corporate,India,Delhi,Karnataka,,Furniture,Accessories,37932.76,11,,6708.96
ORD-104424,Standard Class,Home Office,India,Chennai,Telangana,North,Technology,Accessories,20061.9,6,0.1,22.09
ORD-104425,First Class,Corporate,India,Chennai,Delhi,,,Phones,8721.85,11,0.1,26.69
ORD-104426,Second Class,Corporate,India,Mumbai,Delhi,South,,Phones,2947.42,7,None,353.46
ORD-104427,Same Day,Consumer,India,Mumbai,Karnataka,West,Technology,Tables,29281.3,2,0.3,-3996.99
ORD-104428,Standard Class,Consumer,India,Bangalore,Maharashtra,West,Technology,Binders,58510.55,4,0.1,4201.18
ORD-104429,Second Class,Home Office,India,Hyderabad,,,Technology,Chairs,23326.16,4,0.2,-1720.08
ORD-104430,Second Class,Corporate,India,Mumbai,Tamil Nadu,West,Technology,Tables,370.83,3,0.2,-14.26
ORD-104431,Same Day,Consumer,India,,Karnataka,South,Technology,Tables,25911.73,10,,4473.26
ORD-104432,First Class,Corporate,India,Mumbai,Delhi,Central,Office Supplies,Storage,37105.14,4,0.3,-5962.8
ORD-104433,Same Day,Home Office,India,Hyderabad,Karnataka,South,Technology,Storage,51348.96,8,0.2,-2000.41
ORD-104434,Same Day,Corporate,India,Kolkata,Maharashtra,North,,Storage,32341.35,2,0.05,5982.8
ORD-104435,Same Day,Corporate,India,Kolkata,Delhi,North,,Chairs,30837.34,1,0.1,1336.47
ORD-104436,Standard Class,Home Office,India,,Telangana,,Technology,Chairs,21661.49,4,0.3,-3078.84
ORD-104437,Standard Class,Corporate,India,Chennai,Telangana,North,Technology,Storage,NA,3,,
ORD-104438,Same Day,Corporate,India,Kolkata,Telangana,Central,Technology,Binders,53542.48,2,0.3,-10741.65
ORD-104439,First Class,Home Office,India,Mumbai,Karnataka,North,Technology,Binders,8193.56,9,,383.57
ORD-104440,First Class,Corporate,India,Bangalore,West Bengal,North,Technology,Tables,44306.94,9,0.1,3200.83
ORD-104441,Second Class,Consumer,India,Delhi,Tamil Nadu,West,Technology,Tables,41474.91,8,0.3,-6786.18
ORD-104442,Standard Class,Corporate,India,Delhi,,South,Office Supplies,,55408.44,1,0,2410.52
ORD-104443,Second Class,Corporate,India,Mumbai,Telangana,South,Office Supplies,Accessories,11328.59,11,0.1,779.52
ORD-104444,Same Day,Home Office,India,Chennai,Telangana,East,Office Supplies,Storage,34026.2,3,0.2,-376.25
ORD-104445,Second Class,Corporate,India,Mumbai,Telangana,South,Office Supplies,Storage,33674.15,11,0.3,-4096.99
ORD-104446,Second Class,Home Office,India,Mumbai,Delhi,West,Furniture,Tables,12664.87,8,0.1,466.17
ORD-104447,,Corporate,India,Delhi,West Bengal,East,Furniture,Phones,49655.39,9,0.3,-9964
ORD-104448,Same Day,Consumer,India,Kolkata,Tamil Nadu,South,Technology,Tables,30949.15,5,0.2,-3005.45
ORD-104449,Standard Class,Consumer,India,Hyderabad,West Bengal,East,Furniture,Storage,26657.67,2,0.2,107.97
ORD-104450,First Class,Consumer,India,Kolkata,West Bengal,South,Technology,Accessories,39781.14,8,,6242.28
ORD-104451,Standard Class,Consumer,India,Kolkata,Telangana,South,Office Supplies,,18186.13,8,,1462.69
ORD-104452,Same Day,Home Office,India,Kolkata,Delhi,Central,Office Supplies,Chairs,31667.5,11,,4962.51
ORD-104453,Same Day,Home Office,India,Hyderabad,Maharashtra,East,Office Supplies,Accessories,32747.24,,0.3,-6819.72
ORD-104454,Standard Class,Home Office,India,Hyderabad,Telangana,North,Technology,Phones,31984.44,2,,5099.71
ORD-104455,Same Day,Corporate,India,Chennai,Maharashtra,South,Furniture,Chairs,279.32,8,,41.33
ORD-104456,Second Class,Corporate,India,Bangalore,Maharashtra,Central,Furniture,Storage,23092.99,8,0.1,2851.45
ORD-104457,Same Day,Home Office,India,Delhi,Karnataka,North,Technology,Tables,12089.35,7,0,375.94
ORD-104458,First Class,Consumer,India,Mumbai,Telangana,East,Technology,Binders,34208.66,10,0.3,-5479.17
ORD-104459,Same Day,Home Office,India,Chennai,Delhi,East,Furniture,Storage,58927.22,8,0.05,5380.22
ORD-104460,Standard Class,Home Office,India,Delhi,Telangana,East,Furniture,Binders,11716.41,8,0.05,2228.58
ORD-104461,Standard Class,Home Office,India,Kolkata,Tamil Nadu,West,Furniture,Tables,48292.78,8,0.1,6804.49
ORD-104462,Same Day,Home Office,India,Hyderabad,Telangana,East,Technology,Chairs,25726.02,3,,2420.9
ORD-104463,,Corporate,India,Hyderabad,Delhi,West,Furniture,Binders,2869.23,2,0.05,116.25
ORD-104464,First Class,Corporate,India,Mumbai,Maharashtra,North,Technology,Phones,47405.07,9,0,3249.69
ORD-104465,Second Class,Home Office,India,,Telangana,North,Furniture,Binders,9851.43,5,,2321.94
ORD-104466,First Class,Corporate,India,Delhi,Tamil Nadu,Central,Office Supplies,Binders,NA,6,0.2,
ORD-104467,Standard Class,Corporate,India,Mumbai,Karnataka,Central,Office Supplies,,59676,6,0,5446.04
ORD-104468,First Class,Consumer,India,Chennai,Telangana,Central,Furniture,Accessories,47865.31,9,0.2,-8088.9
ORD-104469,,Corporate,India,Bangalore,Delhi,North,,Phones,5453.67,7,0.1,673.24
ORD-104470,Same Day,Corporate,India,Delhi,West Bengal,East,,Accessories,21564.27,3,0.2,-761.37
ORD-104471,,Corporate,India,Delhi,Delhi,North,Technology,Phones,8728.07,11,0.1,-595.66
